position,position_bit,rider_name,rider_name_2,time,time_sec,speed,speed_bit,dist_km,date,event,category,location,format,note,bike,season,rider_name_first,rider_name_last,gender,rider_name_abbv
28,0,Aaron Platt,N/A,00:25:43.0,1542.9999999999745,37.3,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Aaron,Platt,male,Aaron P.
29,0,Neil Watt,N/A,00:25:44.0,1543.999999999968,37.3,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Watt,male,Neil W.
30,0,Nick Grant,N/A,00:25:53.0,1552.9999999999968,37.1,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nick,Grant,male,Nick G.
31,0,Andy Timmings,N/A,00:25:58.0,1557.9999999999648,37,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andy,Timmings,male,Andy T.
32,0,Murray Carter,N/A,00:26:09.0,1568.999999999981,36.7,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Murray,Carter,male,Murray C.
33,0,Paul Thorne,N/A,00:26:21.0,1580.9999999999905,36.4,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Paul,Thorne,male,Paul T.
34,0,John O'Donnell,N/A,00:26:31.0,1591.000000000013,36.2,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,John,O'Donnell,male,John O.
35,0,Laura Wood,N/A,00:26:33.0,1593,36.2,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Laura,Wood,female,Laura W.
36,0,Leigh Parsons,N/A,00:26:40.0,1599.9999999999552,36,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Leigh,Parsons,male,Leigh P.
37,0,Rob Brand,N/A,00:26:43.0,1603.0000000000223,35.9,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Rob,Brand,male,Rob B.
38,0,Sharon Prutton,N/A,00:26:48.0,1607.9999999999902,35.8,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sharon,Prutton,female,Sharon P.
39,0,Stuart Wise,N/A,00:26:51.0,1610.9999999999714,35.8,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Stuart,Wise,male,Stuart W.
40,0,Bruce Milne,N/A,00:27:00.0,1620,35.6,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bruce,Milne,male,Bruce M.
41,0,Reubyn Bisschops,N/A,00:27:12.0,1632.0000000000095,35.3,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Reubyn,Bisschops,male,Reubyn B.
42,0,Sophie Evans,N/A,00:27:26.0,1646.0000000000064,35,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sophie,Evans,female,Sophie E.
43,0,Mike Jones,N/A,00:27:45.0,1664.9999999999714,34.6,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mike,Jones,male,Mike J.
44,0,Kerry Newton,N/A,00:28:00.0,1679.9999999999616,34.3,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Kerry,Newton,female,Kerry N.
45,0,Chris Innes,N/A,00:28:10.0,1689.999999999984,34.1,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Chris,Innes,male,Chris I.
46,0,Richard Milsom,N/A,00:28:17.0,1697.0000000000257,33.9,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Richard,Milsom,male,Richard M.
47,0,Lizzie Spence,N/A,00:28:18.0,1698.0000000000193,33.9,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Lizzie,Spence,female,Lizzie S.
48,0,Amanda Scott,N/A,00:28:20.0,1700.0000000000064,33.9,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Amanda,Scott,female,Amanda S.
49,0,Malcolm Thornton,N/A,00:28:34.0,1714.0000000000034,33.6,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Malcolm,Thornton,male,Malcolm T.
50,0,Nadine Voice,N/A,00:28:39.0,1718.9999999999711,33.5,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nadine,Voice,female,Nadine V.
51,0,Judy Ross,N/A,00:28:44.0,1724.0000000000257,33.4,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Judy,Ross,female,Judy R.
52,0,Tui Summers,N/A,00:29:18.0,1757.9999999999807,32.8,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tui,Summers,male,Tui S.
53,0,Alice Grubb,N/A,00:29:27.0,1767.0000000000098,32.6,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Alice,Grubb,female,Alice G.
54,0,Helen Thorne,N/A,00:29:37.0,1777.000000000032,32.4,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Helen,Thorne,female,Helen T.
55,0,Al Ross,N/A,00:29:41.0,1781.0000000000064,32.3,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Al,Ross,male,Al R.
56,0,Sue Lazar,N/A,00:29:53.0,1793.0000000000161,32.1,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sue,Lazar,female,Sue L.
57,0,Leanne Creighton,N/A,00:29:54.0,1794.0000000000095,32.1,0,16,2012-10-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Leanne,Creighton,female,Leanne C.
1,0,Nigel Pink,N/A,00:22:04.0,1323.9999999999936,43.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nigel,Pink,male,Nigel P.
2,0,Neil Sutherland,N/A,00:22:10.0,1329.9999999999552,43.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Sutherland,male,Neil S.
3,0,Steve Flanagan,N/A,00:22:22.0,1341.9999999999648,42.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Steve,Flanagan,male,Steve F.
4,0,Ron Pithie,N/A,00:22:27.0,1347.000000000019,42.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ron,Pithie,male,Ron P.
5,0,Simon Acker,N/A,00:22:32.0,1351.9999999999873,42.6,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Simon,Acker,male,Simon A.
6,0,Luke Vaughan,N/A,00:22:40.0,1360.0000000000223,42.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Luke,Vaughan,male,Luke V.
7,0,Sam Friend,N/A,00:22:53.0,1373.0000000000257,42,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sam,Friend,male,Sam F.
8,0,Carey Wood,N/A,00:22:57.0,1377,41.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Carey,Wood,male,Carey W.
9,0,Jake Marryatt,N/A,00:22:58.0,1377.9999999999936,41.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Jake,Marryatt,male,Jake M.
10,0,Tony Gibson,N/A,00:23:01.0,1380.9999999999743,41.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tony,Gibson,male,Tony G.
11,0,Mark Forsey,N/A,00:23:14.0,1393.9999999999777,41.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mark,Forsey,male,Mark F.
12,0,Craig Best,N/A,00:23:24.0,1404,41,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Craig,Best,male,Craig B.
13,0,Craig Hamilton,N/A,00:23:28.0,1407.9999999999743,40.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Craig,Hamilton,male,Craig H.
14,0,Gary Ferguson,N/A,00:23:33.0,1413.0000000000286,40.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Gary,Ferguson,male,Gary F.
15,0,Chris Hutchinson,N/A,00:23:44.0,1424.0000000000448,40.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Chris,Hutchinson,male,Chris H.
16,0,Nick Jones,N/A,00:23:52.0,1431.9999999999936,40.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nick,Jones,male,Nick J.
17,0,Andrew Vincent,N/A,00:23:54.0,1433.9999999999807,40.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andrew,Vincent,male,Andrew V.
18,0,Tom Molloy,N/A,00:24:00.0,1440.0000000000286,40,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tom,Molloy,male,Tom M.
19,0,Simon Ralph,N/A,00:24:01.0,1441.0000000000225,40,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Simon,Ralph,male,Simon R.
20,0,Tim Judge,N/A,00:24:05.0,1444.9999999999968,39.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tim,Judge,male,Tim J.
21,0,Ian Milne,N/A,00:24:20.0,1459.999999999987,39.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ian,Milne,male,Ian M.
22,0,Jordan Pearson,N/A,00:24:22.0,1461.9999999999745,39.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Jordan,Pearson,male,Jordan P.
23,0,Annaliisa Farrell,N/A,00:24:30.0,1470.0000000000095,39.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Annaliisa,Farrell,female,Annaliisa F.
24,0,Neil Watt,N/A,00:24:43.0,1483.0000000000127,38.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Watt,male,Neil W.
25,0,Andy Timmings,N/A,00:24:54.0,1494.0000000000289,38.6,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andy,Timmings,male,Andy T.
26,0,Nigel Farrell,N/A,00:24:58.0,1498.0000000000032,38.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nigel,Farrell,male,Nigel F.
27,0,Stuart Wise,N/A,00:25:04.0,1503.9999999999648,38.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Stuart,Wise,male,Stuart W.
28,0,Haley Mercer,N/A,00:25:07.0,1507.000000000032,38.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Haley,Mercer,female,Haley M.
29,0,Mark Darvill,N/A,00:25:10.0,1510.0000000000127,38.1,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mark,Darvill,male,Mark D.
30,0,Tony O'Connor,N/A,00:25:23.0,1523.000000000016,37.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tony,O'Connor,male,Tony O.
31,0,Andrew McKean,N/A,00:25:25.0,1525.0000000000032,37.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andrew,McKean,male,Andrew M.
32,0,Bruce Milne,N/A,00:25:26.0,1525.9999999999968,37.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bruce,Milne,male,Bruce M.
33,0,Greg Cayford,N/A,00:25:37.0,1537.0000000000127,37.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Greg,Cayford,male,Greg C.
34,0,Dan Collis,N/A,00:25:43.0,1542.9999999999745,37.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Dan,Collis,male,Dan C.
35,0,Paul Thorne,N/A,00:25:43.0,1542.9999999999745,37.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Paul,Thorne,male,Paul T.
36,0,Andrew Allan,N/A,00:25:49.0,1549.0000000000225,37.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andrew,Allan,male,Andrew A.
37,0,Bruce Murray,N/A,00:25:50.0,1550.000000000016,37.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bruce,Murray,male,Bruce M.
38,0,Nick Grant,N/A,00:26:00.0,1560.0000000000384,36.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nick,Grant,male,Nick G.
39,0,Joshua Smith,N/A,00:26:02.0,1562.0000000000255,36.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Joshua,Smith,male,Joshua S.
40,0,Tanya Merchant,N/A,00:26:03.0,1563.000000000019,36.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tanya,Merchant,female,Tanya M.
41,0,Ant Smit,N/A,00:26:09.0,1568.999999999981,36.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ant,Smit,male,Ant S.
42,0,George Tutton,N/A,00:26:09.0,1568.999999999981,36.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,George,Tutton,male,George T.
43,0,Rod Hogarth,N/A,00:26:10.0,1569.9999999999745,36.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Rod,Hogarth,male,Rod H.
44,0,Wayne Wardell,N/A,00:26:30.0,1590.0000000000193,36.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Wayne,Wardell,male,Wayne W.
45,0,Russell Ownsworth,N/A,00:26:47.0,1606.9999999999968,35.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Russell,Ownsworth,male,Russell O.
46,0,Alice Bennett,N/A,00:26:56.0,1616.0000000000257,35.6,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Alice,Bennett,female,Alice B.
47,0,Bill Marshall,N/A,00:26:58.0,1618.000000000013,35.6,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bill,Marshall,male,Bill M.
48,0,Sue Lazar,N/A,00:27:12.0,1632.0000000000095,35.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sue,Lazar,female,Sue L.
49,0,Mike Jones,N/A,00:27:14.0,1633.999999999997,35.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mike,Jones,male,Mike J.
50,0,Andrew Turpin,N/A,00:27:40.0,1660.0000000000032,34.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andrew,Turpin,male,Andrew T.
51,0,Malcolm Thornton,N/A,00:27:52.0,1672.0000000000127,34.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Malcolm,Thornton,male,Malcolm T.
52,0,Alice Grubb,N/A,00:27:56.0,1675.9999999999873,34.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Alice,Grubb,female,Alice G.
53,0,Leanne Feary,N/A,00:27:57.0,1676.9999999999807,34.3,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Leanne,Feary,female,Leanne F.
54,0,Chloe McLaughan,N/A,00:28:02.0,1682.0000000000352,34.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Chloe,McLaughan,female,Chloe M.
55,0,Nadine Voice,N/A,00:28:09.0,1688.9999999999905,34.1,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nadine,Voice,female,Nadine V.
56,0,Margaret Wood,N/A,00:28:36.0,1715.9999999999905,33.6,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Margaret,Wood,female,Margaret W.
57,0,Tui Summers,N/A,00:28:40.0,1719.9999999999648,33.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tui,Summers,male,Tui S.
58,0,Leanne Creighton,N/A,00:28:43.0,1723.000000000032,33.4,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Leanne,Creighton,female,Leanne C.
59,0,Steve Marshall,N/A,00:28:54.0,1733.9999999999618,33.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Steve,Marshall,male,Steve M.
60,0,Pheobe McCaughan,N/A,00:29:09.0,1749.0000000000384,32.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Pheobe,McCaughan,female,Pheobe M.
61,0,Helen Thorne,N/A,00:29:21.0,1760.9999999999618,32.7,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Helen,Thorne,female,Helen T.
62,0,Pam Hogarth,N/A,00:29:32.0,1771.9999999999777,32.5,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Pam,Hogarth,female,Pam H.
63,0,Ash Cassin,N/A,00:30:07.0,1807.0000000000127,31.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ash,Cassin,female,Ash C.
64,0,Sarah McLeod,N/A,00:31:47.0,1906.9999999999775,30.2,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Sarah,McLeod,female,Sarah M.
65,0,Andrew Nye,N/A,00:32:12.0,1931.9999999999902,29.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Trike,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andrew,Nye,male,Andrew N.
66,0,Will Hutchinson,N/A,00:37:01.0,2220.999999999955,25.9,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Will,Hutchinson,male,Will H.
67,0,Jessica Ownsworth,N/A,00:37:13.0,2232.999999999965,25.8,0,16,2012-10-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Jessica,Ownsworth,female,Jessica O.
1,0,Neil Sutherland,N/A,00:22:06.0,1325.999999999981,43.4,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Sutherland,male,Neil S.
2,0,Nigel Pink,N/A,00:22:30.0,1350,42.7,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nigel,Pink,male,Nigel P.
3,0,Steve Flanagan,N/A,00:22:32.0,1351.9999999999873,42.6,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Steve,Flanagan,male,Steve F.
4,0,Tony Gibson,N/A,00:23:05.0,1385.0000000000352,41.6,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Tony,Gibson,male,Tony G.
5,0,Jake Marryatt,N/A,00:23:14.0,1393.9999999999777,41.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Jake,Marryatt,male,Jake M.
6,0,Mark Forsey,N/A,00:23:36.0,1416.0000000000098,40.7,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mark,Forsey,male,Mark F.
7,0,Ben Hillery,N/A,00:23:50.0,1430.0000000000064,40.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ben,Hillery,male,Ben H.
8,0,Chris Hutchinson,N/A,00:24:12.0,1452.0000000000384,39.7,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Chris,Hutchinson,male,Chris H.
9,0,Craig Hamilton,N/A,00:24:14.0,1454.0000000000257,39.6,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Craig,Hamilton,male,Craig H.
10,0,Craig Best,N/A,00:24:22.0,1461.9999999999745,39.4,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Craig,Best,male,Craig B.
11,0,Haley Mercer,N/A,00:24:25.0,1464.9999999999552,39.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Haley,Mercer,female,Haley M.
12,0,Nick Jones,N/A,00:24:27.0,1467.0000000000289,39.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nick,Jones,male,Nick J.
13,0,Simon Ralph,N/A,00:24:55.0,1495.0000000000225,38.5,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Simon,Ralph,male,Simon R.
14,0,Mark Darvill,N/A,00:24:59.0,1498.9999999999968,38.4,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Mark,Darvill,male,Mark D.
15,0,Ian Milne,N/A,00:25:00.0,1499.9999999999905,38.4,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ian,Milne,male,Ian M.
16,0,Ron Pithie,N/A,00:25:03.0,1502.9999999999711,38.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Ron,Pithie,male,Ron P.
17,0,Annaliisa Farrell,N/A,00:25:05.0,1505.0000000000448,38.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Annaliisa,Farrell,female,Annaliisa F.
18,0,Bruce Milne,N/A,00:25:17.0,1516.999999999968,38,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bruce,Milne,male,Bruce M.
19,0,Neil Watt,N/A,00:25:17.0,1516.999999999968,38,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Watt,male,Neil W.
20,0,Chris Jordan,N/A,00:25:35.0,1535.0000000000255,37.5,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Chris,Jordan,male,Chris J.
21,0,Peter O'Brien,N/A,00:25:45.0,1544.9999999999616,37.3,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Peter,O'Brien,male,Peter O.
22,0,Stewart Ford,N/A,00:25:53.0,1552.9999999999968,37.1,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Stewart,Ford,male,Stewart F.
23,0,Nick Ross,N/A,00:25:57.0,1556.9999999999711,37,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Nick,Ross,male,Nick R.
24,0,Andy Timmings,N/A,00:26:00.0,1560.0000000000384,36.9,0,16,2012-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Andy,Timmings,male,Andy T.
