Station,Date(NZST),Time(NZST),Pmsl(hPa)
Christchurch Kyle St Ews,20130123,1500,1010.9
Christchurch Kyle St Ews,20130123,1600,1010.7
Christchurch Kyle St Ews,20130123,1700,1010.8
Christchurch Kyle St Ews,20130123,1800,1011.1
Christchurch Kyle St Ews,20130123,1900,1011.5
Christchurch Kyle St Ews,20130123,2000,1012.0
Christchurch Kyle St Ews,20130123,2100,1012.9
Christchurch Kyle St Ews,20130123,2200,1014.0
Christchurch Kyle St Ews,20130123,2300,1014.4
Christchurch Kyle St Ews,20130124,0000,1014.6
Christchurch Kyle St Ews,20130124,0100,1014.6
Christchurch Kyle St Ews,20130124,0200,1015.0
Christchurch Kyle St Ews,20130124,0300,1016.4
Christchurch Kyle St Ews,20130124,0400,1018.0
Christchurch Kyle St Ews,20130124,0500,1020.4
Christchurch Kyle St Ews,20130124,0600,1021.6
Christchurch Kyle St Ews,20130124,0700,1022.8
Christchurch Kyle St Ews,20130124,0800,1024.4
Christchurch Kyle St Ews,20130124,0900,1025.4
Christchurch Kyle St Ews,20130124,1000,1025.9
Christchurch Kyle St Ews,20130124,1100,1026.6
Christchurch Kyle St Ews,20130124,1200,1027.1
Christchurch Kyle St Ews,20130124,1300,1027.7
Christchurch Kyle St Ews,20130124,1400,1028.0
Christchurch Kyle St Ews,20130124,1500,1027.9
Christchurch Kyle St Ews,20130124,1600,1028.4
Christchurch Kyle St Ews,20130124,1700,1029.0
Christchurch Kyle St Ews,20130124,1800,1029.6
Christchurch Kyle St Ews,20130124,1900,1030.2
Christchurch Kyle St Ews,20130124,2000,1030.8
Christchurch Kyle St Ews,20130124,2100,1031.7
Christchurch Kyle St Ews,20130124,2200,1032.2
Christchurch Kyle St Ews,20130124,2300,1032.3
Christchurch Kyle St Ews,20130125,0000,1032.4
Christchurch Kyle St Ews,20130125,0100,1032.3
Christchurch Kyle St Ews,20130125,0200,1032.2
Christchurch Kyle St Ews,20130125,0300,1032.1
Christchurch Kyle St Ews,20130125,0400,1031.9
Christchurch Kyle St Ews,20130125,0500,1032.3
Christchurch Kyle St Ews,20130125,0600,1032.5
Christchurch Kyle St Ews,20130125,0700,1032.7
Christchurch Kyle St Ews,20130125,0800,1033.2
Christchurch Kyle St Ews,20130125,0900,1032.7
Christchurch Kyle St Ews,20130125,1000,1032.3
Christchurch Kyle St Ews,20130125,1100,1032.1
Christchurch Kyle St Ews,20130125,1200,1031.4
Christchurch Kyle St Ews,20130125,1300,1031.2
Christchurch Kyle St Ews,20130125,1400,1030.5
Christchurch Kyle St Ews,20130125,1500,1029.9
Christchurch Kyle St Ews,20130125,1600,1029.8
Christchurch Kyle St Ews,20130125,1700,1029.6
Christchurch Kyle St Ews,20130125,1800,1029.9
Christchurch Kyle St Ews,20130125,1900,1030.1
Christchurch Kyle St Ews,20130125,2000,1030.5
Christchurch Kyle St Ews,20130125,2100,1031.2
Christchurch Kyle St Ews,20130125,2200,1031.5
Christchurch Kyle St Ews,20130125,2300,1031.2
Christchurch Kyle St Ews,20130126,0000,1031.2
Christchurch Kyle St Ews,20130126,0100,1030.8
Christchurch Kyle St Ews,20130126,0200,1030.6
Christchurch Kyle St Ews,20130126,0300,1030.3
Christchurch Kyle St Ews,20130126,0400,1030.1
Christchurch Kyle St Ews,20130126,0500,1030.1
Christchurch Kyle St Ews,20130126,0600,1030.2
Christchurch Kyle St Ews,20130126,0700,1030.6
Christchurch Kyle St Ews,20130126,0800,1030.3
Christchurch Kyle St Ews,20130126,0900,1030.4
Christchurch Kyle St Ews,20130126,1000,1030.3
Christchurch Kyle St Ews,20130126,1100,1029.9
Christchurch Kyle St Ews,20130126,1200,1029.5
Christchurch Kyle St Ews,20130126,1300,1029.4
Christchurch Kyle St Ews,20130126,1400,1029.2
Christchurch Kyle St Ews,20130126,1500,1029.1
Christchurch Kyle St Ews,20130126,1600,1028.8
Christchurch Kyle St Ews,20130126,1700,1029.0
Christchurch Kyle St Ews,20130126,1800,1029.1
Christchurch Kyle St Ews,20130126,1900,1029.0
Christchurch Kyle St Ews,20130126,2000,1029.6
Christchurch Kyle St Ews,20130126,2100,1030.1
Christchurch Kyle St Ews,20130126,2200,1030.4
Christchurch Kyle St Ews,20130126,2300,1030.5
Christchurch Kyle St Ews,20130127,0000,1030.5
Christchurch Kyle St Ews,20130127,0100,1030.2
Christchurch Kyle St Ews,20130127,0200,1030.3
Christchurch Kyle St Ews,20130127,0300,1030.5
Christchurch Kyle St Ews,20130127,0400,1030.4
Christchurch Kyle St Ews,20130127,0500,1030.8
Christchurch Kyle St Ews,20130127,0600,1031.1
Christchurch Kyle St Ews,20130127,0700,1031.4
Christchurch Kyle St Ews,20130127,0800,1031.6
Christchurch Kyle St Ews,20130127,0900,1031.7
Christchurch Kyle St Ews,20130127,1000,1031.6
Christchurch Kyle St Ews,20130127,1100,1031.0
Christchurch Kyle St Ews,20130127,1200,1031.1
Christchurch Kyle St Ews,20130127,1300,1030.8
Christchurch Kyle St Ews,20130127,1400,1030.7
Christchurch Kyle St Ews,20130127,1500,1030.6
Christchurch Kyle St Ews,20130127,1600,1030.5
Christchurch Kyle St Ews,20130127,1700,1030.3
Christchurch Kyle St Ews,20130127,1800,1030.4
Christchurch Kyle St Ews,20130127,1900,1030.6
Christchurch Kyle St Ews,20130127,2000,1031.0
Christchurch Kyle St Ews,20130127,2100,1032.0
Christchurch Kyle St Ews,20130127,2200,1032.6
Christchurch Kyle St Ews,20130127,2300,1033.0
Christchurch Kyle St Ews,20130128,0000,1033.2
Christchurch Kyle St Ews,20130128,0100,1033.0
Christchurch Kyle St Ews,20130128,0200,1032.8
Christchurch Kyle St Ews,20130128,0300,1032.4
Christchurch Kyle St Ews,20130128,0400,1032.4
Christchurch Kyle St Ews,20130128,0500,1032.2
Christchurch Kyle St Ews,20130128,0600,1031.9
Christchurch Kyle St Ews,20130128,0700,1031.7
Christchurch Kyle St Ews,20130128,0800,1031.7
Christchurch Kyle St Ews,20130128,0900,1031.4
Christchurch Kyle St Ews,20130128,1000,1030.8
Christchurch Kyle St Ews,20130128,1100,1030.3
Christchurch Kyle St Ews,20130128,1200,1029.7
Christchurch Kyle St Ews,20130128,1300,1029.3
Christchurch Kyle St Ews,20130128,1400,1028.9
Christchurch Kyle St Ews,20130128,1500,1028.5
Christchurch Kyle St Ews,20130128,1600,1027.9
Christchurch Kyle St Ews,20130128,1700,1027.5
Christchurch Kyle St Ews,20130128,1800,1027.1
Christchurch Kyle St Ews,20130128,1900,1027.0
Christchurch Kyle St Ews,20130128,2000,1027.0
Christchurch Kyle St Ews,20130128,2100,1027.4
Christchurch Kyle St Ews,20130128,2200,1027.4
Christchurch Kyle St Ews,20130128,2300,1027.6
Christchurch Kyle St Ews,20130129,0000,1027.1
Christchurch Kyle St Ews,20130129,0100,1026.9
Christchurch Kyle St Ews,20130129,0200,1027.1
Christchurch Kyle St Ews,20130129,0300,1027.2
Christchurch Kyle St Ews,20130129,0400,1027.0
Christchurch Kyle St Ews,20130129,0500,1026.9
Christchurch Kyle St Ews,20130129,0600,1027.1
Christchurch Kyle St Ews,20130129,0700,1026.8
Christchurch Kyle St Ews,20130129,0800,1026.7
Christchurch Kyle St Ews,20130129,0900,1026.5
Christchurch Kyle St Ews,20130129,1000,1026.1
Christchurch Kyle St Ews,20130129,1100,1025.0
Christchurch Kyle St Ews,20130129,1200,1024.6
Christchurch Kyle St Ews,20130129,1300,1024.1
Christchurch Kyle St Ews,20130129,1400,1024.1
Christchurch Kyle St Ews,20130129,1500,1023.4
Christchurch Kyle St Ews,20130129,1600,1023.1
Christchurch Kyle St Ews,20130129,1700,1022.5
Christchurch Kyle St Ews,20130129,1800,1022.2
Christchurch Kyle St Ews,20130129,1900,1022.3
Christchurch Kyle St Ews,20130129,2000,1022.7
Christchurch Kyle St Ews,20130129,2100,1023.1
Christchurch Kyle St Ews,20130129,2200,1023.5
Christchurch Kyle St Ews,20130129,2300,1023.6
Christchurch Kyle St Ews,20130130,0000,1023.7
Christchurch Kyle St Ews,20130130,0100,1023.4
Christchurch Kyle St Ews,20130130,0200,1022.9
Christchurch Kyle St Ews,20130130,0300,1022.7
Christchurch Kyle St Ews,20130130,0400,1022.2
Christchurch Kyle St Ews,20130130,0500,1022.5
Christchurch Kyle St Ews,20130130,0600,1022.3
Christchurch Kyle St Ews,20130130,0700,1022.2
Christchurch Kyle St Ews,20130130,0800,1022.2
Christchurch Kyle St Ews,20130130,0900,1021.8
Christchurch Kyle St Ews,20130130,1000,1021.5
Christchurch Kyle St Ews,20130130,1100,1020.8
Christchurch Kyle St Ews,20130130,1200,1020.1
Christchurch Kyle St Ews,20130130,1300,1019.5
Christchurch Kyle St Ews,20130130,1400,1018.7
Christchurch Kyle St Ews,20130130,1500,1018.5
Christchurch Kyle St Ews,20130130,1600,1017.8
Christchurch Kyle St Ews,20130130,1700,1017.0
Christchurch Kyle St Ews,20130130,1800,1017.0
Christchurch Kyle St Ews,20130130,1900,1017.1
Christchurch Kyle St Ews,20130130,2000,1017.3
Christchurch Kyle St Ews,20130130,2100,1017.8
Christchurch Kyle St Ews,20130130,2200,1017.9
Christchurch Kyle St Ews,20130130,2300,1017.6
Christchurch Kyle St Ews,20130131,0000,1017.3
Christchurch Kyle St Ews,20130131,0100,1016.7
Christchurch Kyle St Ews,20130131,0200,1016.5
Christchurch Kyle St Ews,20130131,0300,1016.5
Christchurch Kyle St Ews,20130131,0400,1016.7
Christchurch Kyle St Ews,20130131,0500,1017.2
Christchurch Kyle St Ews,20130131,0600,1017.7
Christchurch Kyle St Ews,20130131,0700,1018.0
Christchurch Kyle St Ews,20130131,0800,1018.2
Christchurch Kyle St Ews,20130131,0900,1018.1
Christchurch Kyle St Ews,20130131,1000,1017.8
Christchurch Kyle St Ews,20130131,1100,1017.4
Christchurch Kyle St Ews,20130131,1200,1017.2
Christchurch Kyle St Ews,20130131,1300,1017.0
Christchurch Kyle St Ews,20130131,1400,1016.9
Christchurch Kyle St Ews,20130131,1500,1016.5
Christchurch Kyle St Ews,20130131,1600,1016.4
Christchurch Kyle St Ews,20130131,1700,1016.4
Christchurch Kyle St Ews,20130131,1800,1016.5
Christchurch Kyle St Ews,20130131,1900,1017.0
Christchurch Kyle St Ews,20130131,2000,1017.2
Christchurch Kyle St Ews,20130131,2100,1017.7
Christchurch Kyle St Ews,20130131,2200,1017.8
Christchurch Kyle St Ews,20130131,2300,1017.5
Christchurch Kyle St Ews,20130201,0000,1017.2
Christchurch Kyle St Ews,20130201,0100,1017.0
Christchurch Kyle St Ews,20130201,0200,1016.5
Christchurch Kyle St Ews,20130201,0300,1016.1
Christchurch Kyle St Ews,20130201,0400,1015.6
Christchurch Kyle St Ews,20130201,0500,1015.4
Christchurch Kyle St Ews,20130201,0600,1015.2
Christchurch Kyle St Ews,20130201,0700,1015.1
Christchurch Kyle St Ews,20130201,0800,1014.6
Christchurch Kyle St Ews,20130201,0900,1014.1
Christchurch Kyle St Ews,20130201,1000,1013.5
Christchurch Kyle St Ews,20130201,1100,1013.2
Christchurch Kyle St Ews,20130201,1200,1012.5
Christchurch Kyle St Ews,20130201,1300,1011.9
Christchurch Kyle St Ews,20130201,1400,1011.0
Christchurch Kyle St Ews,20130201,1500,1010.3
Christchurch Kyle St Ews,20130201,1600,1009.7
Christchurch Kyle St Ews,20130201,1700,1009.4
Christchurch Kyle St Ews,20130201,1800,1009.0
Christchurch Kyle St Ews,20130201,1900,1009.2
Christchurch Kyle St Ews,20130201,2000,1009.7
Christchurch Kyle St Ews,20130201,2100,1010.1
Christchurch Kyle St Ews,20130201,2200,1010.1
Christchurch Kyle St Ews,20130201,2300,1010.1
Christchurch Kyle St Ews,20130202,0000,1010.1
Christchurch Kyle St Ews,20130202,0100,1010.0
Christchurch Kyle St Ews,20130202,0200,1009.6
Christchurch Kyle St Ews,20130202,0300,1009.2
Christchurch Kyle St Ews,20130202,0400,1008.8
Christchurch Kyle St Ews,20130202,0500,1008.8
Christchurch Kyle St Ews,20130202,0600,1009.0
Christchurch Kyle St Ews,20130202,0700,1009.5
Christchurch Kyle St Ews,20130202,0800,1009.7
Christchurch Kyle St Ews,20130202,0900,1009.5
Christchurch Kyle St Ews,20130202,1000,1008.9
Christchurch Kyle St Ews,20130202,1100,1008.2
Christchurch Kyle St Ews,20130202,1200,1007.7
Christchurch Kyle St Ews,20130202,1300,1007.0
Christchurch Kyle St Ews,20130202,1400,1006.2
Christchurch Kyle St Ews,20130202,1500,1006.1
Christchurch Kyle St Ews,20130202,1600,1005.9
Christchurch Kyle St Ews,20130202,1700,1005.7
Christchurch Kyle St Ews,20130202,1800,1005.0
Christchurch Kyle St Ews,20130202,1900,1004.9
Christchurch Kyle St Ews,20130202,2000,1004.9
Christchurch Kyle St Ews,20130202,2100,1005.5
Christchurch Kyle St Ews,20130202,2200,1005.7
Christchurch Kyle St Ews,20130202,2300,1006.2
Christchurch Kyle St Ews,20130203,0000,1006.8
Christchurch Kyle St Ews,20130203,0100,1007.6
Christchurch Kyle St Ews,20130203,0200,1008.2
Christchurch Kyle St Ews,20130203,0300,1008.7
Christchurch Kyle St Ews,20130203,0400,1009.0
Christchurch Kyle St Ews,20130203,0500,1009.9
Christchurch Kyle St Ews,20130203,0600,1010.7
Christchurch Kyle St Ews,20130203,0700,1011.4
Christchurch Kyle St Ews,20130203,0800,1011.9
Christchurch Kyle St Ews,20130203,0900,1011.8
Christchurch Kyle St Ews,20130203,1000,1011.4
Christchurch Kyle St Ews,20130203,1100,1010.8
Christchurch Kyle St Ews,20130203,1200,1009.4
Christchurch Kyle St Ews,20130203,1300,1008.7
Christchurch Kyle St Ews,20130203,1400,1008.1
Christchurch Kyle St Ews,20130203,1500,1007.5
Christchurch Kyle St Ews,20130203,1600,1007.2
Christchurch Kyle St Ews,20130203,1700,1007.3
Christchurch Kyle St Ews,20130203,1800,1007.5
Christchurch Kyle St Ews,20130203,1900,1008.1
Christchurch Kyle St Ews,20130203,2000,1008.3
Christchurch Kyle St Ews,20130203,2100,1008.6
Christchurch Kyle St Ews,20130203,2200,1008.4
Christchurch Kyle St Ews,20130203,2300,1007.8
Christchurch Kyle St Ews,20130204,0000,1007.2
Christchurch Kyle St Ews,20130204,0100,1006.3
Christchurch Kyle St Ews,20130204,0200,1005.3
Christchurch Kyle St Ews,20130204,0300,1004.2
Christchurch Kyle St Ews,20130204,0400,1003.3
Christchurch Kyle St Ews,20130204,0500,1002.5
Christchurch Kyle St Ews,20130204,0600,1002.0
Christchurch Kyle St Ews,20130204,0700,1000.9
Christchurch Kyle St Ews,20130204,0800,1000.5
Christchurch Kyle St Ews,20130204,0900,999.8
Christchurch Kyle St Ews,20130204,1000,998.9
Christchurch Kyle St Ews,20130204,1100,998.3
Christchurch Kyle St Ews,20130204,1200,996.9
Christchurch Kyle St Ews,20130204,1300,996.6
Christchurch Kyle St Ews,20130204,1400,996.1
Christchurch Kyle St Ews,20130204,1500,995.7
Christchurch Kyle St Ews,20130204,1600,996.3
Christchurch Kyle St Ews,20130204,1700,996.7
Christchurch Kyle St Ews,20130204,1800,998.0
Christchurch Kyle St Ews,20130204,1900,999.5
Christchurch Kyle St Ews,20130204,2000,1001.1
Christchurch Kyle St Ews,20130204,2100,1002.7
Christchurch Kyle St Ews,20130204,2200,1004.8
Christchurch Kyle St Ews,20130204,2300,1006.4
Christchurch Kyle St Ews,20130205,0000,1007.2
Christchurch Kyle St Ews,20130205,0100,1007.8
Christchurch Kyle St Ews,20130205,0200,1009.0
Christchurch Kyle St Ews,20130205,0300,1009.4
Christchurch Kyle St Ews,20130205,0400,1010.6
Christchurch Kyle St Ews,20130205,0500,1011.6
Christchurch Kyle St Ews,20130205,0600,1012.6
Christchurch Kyle St Ews,20130205,0700,1013.4
Christchurch Kyle St Ews,20130205,0800,1015.0
Christchurch Kyle St Ews,20130205,0900,1015.9
Christchurch Kyle St Ews,20130205,1000,1016.6
Christchurch Kyle St Ews,20130205,1100,1017.1
Christchurch Kyle St Ews,20130205,1200,1017.6
Christchurch Kyle St Ews,20130205,1300,1017.8
Christchurch Kyle St Ews,20130205,1400,1018.1
Christchurch Kyle St Ews,20130205,1500,1018.2
Christchurch Kyle St Ews,20130205,1600,1018.3
Christchurch Kyle St Ews,20130205,1700,1018.7
Christchurch Kyle St Ews,20130205,1800,1019.3
Christchurch Kyle St Ews,20130205,1900,1020.0
Christchurch Kyle St Ews,20130205,2000,1020.5
Christchurch Kyle St Ews,20130205,2100,1021.3
Christchurch Kyle St Ews,20130205,2200,1021.5
Christchurch Kyle St Ews,20130205,2300,1021.7
Christchurch Kyle St Ews,20130206,0000,1021.6
Christchurch Kyle St Ews,20130206,0100,1021.5
Christchurch Kyle St Ews,20130206,0200,1021.4
Christchurch Kyle St Ews,20130206,0300,1021.4
Christchurch Kyle St Ews,20130206,0400,1021.0
Christchurch Kyle St Ews,20130206,0500,1021.3
Christchurch Kyle St Ews,20130206,0600,1021.7
Christchurch Kyle St Ews,20130206,0700,1021.9
Christchurch Kyle St Ews,20130206,0800,1022.5
Christchurch Kyle St Ews,20130206,0900,1022.7
Christchurch Kyle St Ews,20130206,1000,1023.0
Christchurch Kyle St Ews,20130206,1100,1023.1
Christchurch Kyle St Ews,20130206,1200,1022.4
Christchurch Kyle St Ews,20130206,1300,1021.9
Christchurch Kyle St Ews,20130206,1400,1021.3
Christchurch Kyle St Ews,20130206,1500,1021.1
Christchurch Kyle St Ews,20130206,1600,1021.1
Christchurch Kyle St Ews,20130206,1700,1021.5
Christchurch Kyle St Ews,20130206,1800,1021.8
Christchurch Kyle St Ews,20130206,1900,1022.8
Christchurch Kyle St Ews,20130206,2000,1023.5
Christchurch Kyle St Ews,20130206,2100,1024.6
Christchurch Kyle St Ews,20130206,2200,1025.0
Christchurch Kyle St Ews,20130206,2300,1025.1
Christchurch Kyle St Ews,20130207,0000,1024.9
Christchurch Kyle St Ews,20130207,0100,1024.6
Christchurch Kyle St Ews,20130207,0200,1024.2
Christchurch Kyle St Ews,20130207,0300,1023.8
Christchurch Kyle St Ews,20130207,0400,1023.8
Christchurch Kyle St Ews,20130207,0500,1023.9
Christchurch Kyle St Ews,20130207,0600,1024.4
Christchurch Kyle St Ews,20130207,0700,1024.7
Christchurch Kyle St Ews,20130207,0800,1025.0
Christchurch Kyle St Ews,20130207,0900,1025.0
Christchurch Kyle St Ews,20130207,1000,1024.9
Christchurch Kyle St Ews,20130207,1100,1024.8
Christchurch Kyle St Ews,20130207,1200,1024.6
Christchurch Kyle St Ews,20130207,1300,1024.2
Christchurch Kyle St Ews,20130207,1400,1023.8
Christchurch Kyle St Ews,20130207,1500,1023.7
Christchurch Kyle St Ews,20130207,1600,1023.7
Christchurch Kyle St Ews,20130207,1700,1023.7
Christchurch Kyle St Ews,20130207,1800,1023.9
Christchurch Kyle St Ews,20130207,1900,1024.3
Christchurch Kyle St Ews,20130207,2000,1024.8
Christchurch Kyle St Ews,20130207,2100,1025.4
Christchurch Kyle St Ews,20130207,2200,1025.6
Christchurch Kyle St Ews,20130207,2300,1025.5
Christchurch Kyle St Ews,20130208,0000,1025.4
Christchurch Kyle St Ews,20130208,0100,1025.0
Christchurch Kyle St Ews,20130208,0200,1024.7
Christchurch Kyle St Ews,20130208,0300,1024.6
Christchurch Kyle St Ews,20130208,0400,1024.4
Christchurch Kyle St Ews,20130208,0500,1024.0
Christchurch Kyle St Ews,20130208,0600,1024.4
Christchurch Kyle St Ews,20130208,0700,1024.3
Christchurch Kyle St Ews,20130208,0800,1024.3
Christchurch Kyle St Ews,20130208,0900,1024.3
Christchurch Kyle St Ews,20130208,1000,1023.8
Christchurch Kyle St Ews,20130208,1100,1023.4
Christchurch Kyle St Ews,20130208,1200,1022.6
Christchurch Kyle St Ews,20130208,1300,1021.8
Christchurch Kyle St Ews,20130208,1400,1021.3
Christchurch Kyle St Ews,20130208,1500,1020.7
Christchurch Kyle St Ews,20130208,1600,1020.1
Christchurch Kyle St Ews,20130208,1700,1020.0
Christchurch Kyle St Ews,20130208,1800,1019.7
Christchurch Kyle St Ews,20130208,1900,1019.6
Christchurch Kyle St Ews,20130208,2000,1019.1
Christchurch Kyle St Ews,20130208,2100,1019.5
Christchurch Kyle St Ews,20130208,2200,1019.5
Christchurch Kyle St Ews,20130208,2300,1019.2
Christchurch Kyle St Ews,20130209,0000,1018.9
Christchurch Kyle St Ews,20130209,0100,1018.3
Christchurch Kyle St Ews,20130209,0200,1017.9
Christchurch Kyle St Ews,20130209,0300,1017.6
Christchurch Kyle St Ews,20130209,0400,1017.4
Christchurch Kyle St Ews,20130209,0500,1017.2
Christchurch Kyle St Ews,20130209,0600,1017.2
Christchurch Kyle St Ews,20130209,0700,1017.4
Christchurch Kyle St Ews,20130209,0800,1017.9
Christchurch Kyle St Ews,20130209,0900,1018.1
Christchurch Kyle St Ews,20130209,1000,1017.9
Christchurch Kyle St Ews,20130209,1100,1017.5
Christchurch Kyle St Ews,20130209,1200,1016.9
Christchurch Kyle St Ews,20130209,1300,1016.3
Christchurch Kyle St Ews,20130209,1400,1016.1
Christchurch Kyle St Ews,20130209,1500,1015.7
Christchurch Kyle St Ews,20130209,1600,1015.8
Christchurch Kyle St Ews,20130209,1700,1015.9
Christchurch Kyle St Ews,20130209,1800,1016.1
Christchurch Kyle St Ews,20130209,1900,1016.6
Christchurch Kyle St Ews,20130209,2000,1017.1
Christchurch Kyle St Ews,20130209,2100,1017.8
Christchurch Kyle St Ews,20130209,2200,1017.7
Christchurch Kyle St Ews,20130209,2300,1017.3
Christchurch Kyle St Ews,20130210,0000,1017.1
Christchurch Kyle St Ews,20130210,0100,1016.7
Christchurch Kyle St Ews,20130210,0200,1016.2
Christchurch Kyle St Ews,20130210,0300,1016.2
Christchurch Kyle St Ews,20130210,0400,1015.6
Christchurch Kyle St Ews,20130210,0500,1015.5
Christchurch Kyle St Ews,20130210,0600,1015.4
Christchurch Kyle St Ews,20130210,0700,1015.3
Christchurch Kyle St Ews,20130210,0800,1015.3
Christchurch Kyle St Ews,20130210,0900,1014.8
Christchurch Kyle St Ews,20130210,1000,1014.7
Christchurch Kyle St Ews,20130210,1100,1014.5
Christchurch Kyle St Ews,20130210,1200,1013.9
Christchurch Kyle St Ews,20130210,1300,1013.7
Christchurch Kyle St Ews,20130210,1400,1013.1
Christchurch Kyle St Ews,20130210,1500,1012.3
Christchurch Kyle St Ews,20130210,1600,1011.8
Christchurch Kyle St Ews,20130210,1700,1011.6
Christchurch Kyle St Ews,20130210,1800,1011.0
Christchurch Kyle St Ews,20130210,1900,1011.1
Christchurch Kyle St Ews,20130210,2000,1010.8
Christchurch Kyle St Ews,20130210,2100,1010.8
